+----------+----------+--------------+--------------+
|    x1    |    x2    |     f12      |     f21      |
|   2.26   |   1.16   |   -30.0952   |   154.4930   |
|   2.26   |   1.17   |   -29.7931   |   155.5986   |
|   2.26   |   1.18   |   -29.4925   |   156.7077   |
|   2.26   |   1.19   |   -29.1932   |   157.8205   |
|   2.26   |   1.20   |   -28.8952   |   158.9368   |
|   2.26   |   1.21   |   -28.5986   |   160.0567   |
|   2.26   |   1.22   |   -28.3034   |   161.1803   |
|   2.26   |   1.23   |   -28.0095   |   162.3074   |
|   2.26   |   1.24   |   -27.7169   |   163.4382   |
|   2.26   |   1.25   |   -27.4258   |   164.5725   |
|   2.26   |   1.26   |   -27.1359   |   165.7104   |
|   2.26   |   1.27   |   -26.8475   |   166.8520   |
|   2.26   |   1.28   |   -26.5604   |   167.9971   |
|   2.26   |   1.29   |   -26.2746   |   169.1459   |
|   2.26   |   1.30   |   -25.9902   |   170.2982   |
|   2.26   |   1.31   |   -25.7072   |   171.4541   |
|   2.26   |   1.32   |   -25.4255   |   172.6137   |
|   2.26   |   1.33   |   -25.1451   |   173.7768   |
|   2.26   |   1.34   |   -24.8662   |   174.9436   |
|   2.26   |   1.35   |   -24.5886   |   176.1139   |
|   2.26   |   1.36   |   -24.3123   |   177.2878   |
|   2.26   |   1.37   |   -24.0374   |   178.4654   |
|   2.26   |   1.38   |   -23.7638   |   179.6465   |
|   2.26   |   1.39   |   -23.4916   |   180.8313   |
|   2.26   |   1.40   |   -23.2208   |   182.0196   |
|   2.26   |   1.41   |   -22.9513   |   183.2115   |
|   2.26   |   1.42   |   -22.6832   |   184.4071   |
|   2.26   |   1.43   |   -22.4164   |   185.6062   |
|   2.26   |   1.44   |   -22.1510   |   186.8090   |
|   2.26   |   1.45   |   -21.8870   |   188.0153   |
|   2.26   |   1.46   |   -21.6242   |   189.2252   |
|   2.26   |   1.47   |   -21.3629   |   190.4388   |
|   2.26   |   1.48   |   -21.1029   |   191.6559   |
|   2.26   |   1.49   |   -20.8443   |   192.8767   |
|   2.26   |   1.50   |   -20.5870   |   194.1010   |
|   2.26   |   1.51   |   -20.3311   |   195.3289   |
|   2.26   |   1.52   |   -20.0765   |   196.5605   |
|   2.26   |   1.53   |   -19.8233   |   197.7956   |
|   2.26   |   1.54   |   -19.5714   |   199.0344   |
|   2.26   |   1.55   |   -19.3210   |   200.2767   |
|   2.26   |   1.56   |   -19.0718   |   201.5226   |
|   2.26   |   1.57   |   -18.8240   |   202.7722   |
|   2.26   |   1.58   |   -18.5776   |   204.0253   |
|   2.26   |   1.59   |   -18.3325   |   205.2821   |
|   2.26   |   1.60   |   -18.0888   |   206.5424   |
|   2.26   |   1.61   |   -17.8464   |   207.8063   |
|   2.26   |   1.62   |   -17.6054   |   209.0739   |
|   2.26   |   1.63   |   -17.3658   |   210.3450   |
|   2.26   |   1.64   |   -17.1275   |   211.6198   |
|   2.26   |   1.65   |   -16.8906   |   212.8981   |
|   2.26   |   1.66   |   -16.6550   |   214.1800   |
|   2.26   |   1.67   |   -16.4207   |   215.4656   |
|   2.26   |   1.68   |   -16.1879   |   216.7547   |
|   2.26   |   1.69   |   -15.9564   |   218.0475   |
|   2.26   |   1.70   |   -15.7262   |   219.3438   |
|   2.26   |   1.71   |   -15.4974   |   220.6437   |
|   2.26   |   1.72   |   -15.2700   |   221.9473   |
|   2.26   |   1.73   |   -15.0439   |   223.2544   |
|   2.26   |   1.74   |   -14.8191   |   224.5652   |
|   2.26   |   1.75   |   -14.5958   |   225.8795   |
|   2.26   |   1.76   |   -14.3737   |   227.1974   |
|   2.26   |   1.77   |   -14.1531   |   228.5190   |
|   2.26   |   1.78   |   -13.9338   |   229.8441   |
|   2.26   |   1.79   |   -13.7158   |   231.1729   |
|   2.26   |   1.80   |   -13.4992   |   232.5052   |
|   2.26   |   1.81   |   -13.2840   |   233.8411   |
|   2.26   |   1.82   |   -13.0701   |   235.1807   |
|   2.26   |   1.83   |   -12.8575   |   236.5238   |
|   2.26   |   1.84   |   -12.6464   |   237.8706   |
|   2.26   |   1.85   |   -12.4366   |   239.2209   |
|   2.26   |   1.86   |   -12.2281   |   240.5748   |
|   2.26   |   1.87   |   -12.0210   |   241.9324   |
|   2.26   |   1.88   |   -11.8152   |   243.2935   |
|   2.26   |   1.89   |   -11.6108   |   244.6583   |
|   2.26   |   1.90   |   -11.4078   |   246.0266   |
|   2.26   |   1.91   |   -11.2061   |   247.3985   |
|   2.26   |   1.92   |   -11.0058   |   248.7741   |
|   2.26   |   1.93   |   -10.8068   |   250.1532   |
|   2.26   |   1.94   |   -10.6092   |   251.5360   |
|   2.26   |   1.95   |   -10.4130   |   252.9223   |
|   2.26   |   1.96   |   -10.2180   |   254.3122   |
|   2.26   |   1.97   |   -10.0245   |   255.7058   |
|   2.26   |   1.98   |   -9.8323    |   257.1029   |
|   2.26   |   1.99   |   -9.6415    |   258.5037   |
|   2.26   |   2.00   |   -9.4520    |   259.9080   |
+----------+----------+--------------+--------------+
|   2.27   |   0.00   |   -75.1680   |   50.3600    |
|   2.27   |   0.01   |   -74.7087   |   51.0547    |
|   2.27   |   0.02   |   -74.2507   |   51.7531    |
|   2.27   |   0.03   |   -73.7941   |   52.4550    |
|   2.27   |   0.04   |   -73.3389   |   53.1605    |
|   2.27   |   0.05   |   -72.8850   |   53.8697    |
|   2.27   |   0.06   |   -72.4325   |   54.5824    |
|   2.27   |   0.07   |   -71.9814   |   55.2987    |
|   2.27   |   0.08   |   -71.5316   |   56.0187    |
|   2.27   |   0.09   |   -71.0832   |   56.7422    |
|   2.27   |   0.10   |   -70.6361   |   57.4694    |
|   2.27   |   0.11   |   -70.1904   |   58.2001    |
|   2.27   |   0.12   |   -69.7461   |   58.9344    |
|   2.27   |   0.13   |   -69.3031   |   59.6724    |
|   2.27   |   0.14   |   -68.8615   |   60.4139    |
|   2.27   |   0.15   |   -68.4212   |   61.1590    |
|   2.27   |   0.16   |   -67.9823   |   61.9078    |
|   2.27   |   0.17   |   -67.5448   |   62.6601    |
|   2.27   |   0.18   |   -67.1086   |   63.4160    |
|   2.27   |   0.19   |   -66.6738   |   64.1756    |
|   2.27   |   0.20   |   -66.2404   |   64.9387    |
|   2.27   |   0.21   |   -65.8083   |   65.7054    |
|   2.27   |   0.22   |   -65.3776   |   66.4758    |
|   2.27   |   0.23   |   -64.9482   |   67.2497    |
|   2.27   |   0.24   |   -64.5203   |   68.0272    |
|   2.27   |   0.25   |   -64.0936   |   68.8084    |
|   2.27   |   0.26   |   -63.6684   |   69.5931    |
|   2.27   |   0.27   |   -63.2444   |   70.3814    |
|   2.27   |   0.28   |   -62.8219   |   71.1734    |
|   2.27   |   0.29   |   -62.4007   |   71.9689    |
|   2.27   |   0.30   |   -61.9809   |   72.7681    |
|   2.27   |   0.31   |   -61.5624   |   73.5708    |
|   2.27   |   0.32   |   -61.1453   |   74.3771    |
|   2.27   |   0.33   |   -60.7296   |   75.1871    |
|   2.27   |   0.34   |   -60.3152   |   76.0006    |
|   2.27   |   0.35   |   -59.9022   |   76.8177    |
|   2.27   |   0.36   |   -59.4906   |   77.6385    |
|   2.27   |   0.37   |   -59.0803   |   78.4628    |
|   2.27   |   0.38   |   -58.6714   |   79.2907    |
|   2.27   |   0.39   |   -58.2638   |   80.1223    |
|   2.27   |   0.40   |   -57.8576   |   80.9574    |
|   2.27   |   0.41   |   -57.4528   |   81.7961    |
|   2.27   |   0.42   |   -57.0493   |   82.6385    |
|   2.27   |   0.43   |   -56.6472   |   83.4844    |
|   2.27   |   0.44   |   -56.2464   |   84.3339    |
|   2.27   |   0.45   |   -55.8470   |   85.1871    |
|   2.27   |   0.46   |   -55.4490   |   86.0438    |
|   2.27   |   0.47   |   -55.0523   |   86.9041    |
|   2.27   |   0.48   |   -54.6570   |   87.7681    |
|   2.27   |   0.49   |   -54.2631   |   88.6356    |
|   2.27   |   0.50   |   -53.8705   |   89.5067    |
|   2.27   |   0.51   |   -53.4793   |   90.3815    |
|   2.27   |   0.52   |   -53.0894   |   91.2598    |
|   2.27   |   0.53   |   -52.7009   |   92.1418    |
|   2.27   |   0.54   |   -52.3138   |   93.0273    |
|   2.27   |   0.55   |   -51.9280   |   93.9164    |
|   2.27   |   0.56   |   -51.5436   |   94.8092    |
|   2.27   |   0.57   |   -51.1606   |   95.7055    |
|   2.27   |   0.58   |   -50.7789   |   96.6054    |
|   2.27   |   0.59   |   -50.3986   |   97.5090    |
|   2.27   |   0.60   |   -50.0196   |   98.4161    |
|   2.27   |   0.61   |   -49.6420   |   99.3268    |
|   2.27   |   0.62   |   -49.2658   |   100.2412   |
|   2.27   |   0.63   |   -48.8909   |   101.1591   |
|   2.27   |   0.64   |   -48.5174   |   102.0806   |
|   2.27   |   0.65   |   -48.1452   |   103.0058   |
|   2.27   |   0.66   |   -47.7744   |   103.9345   |
|   2.27   |   0.67   |   -47.4050   |   104.8668   |
|   2.27   |   0.68   |   -47.0369   |   105.8028   |
|   2.27   |   0.69   |   -46.6702   |   106.7423   |
|   2.27   |   0.70   |   -46.3049   |   107.6855   |
|   2.27   |   0.71   |   -45.9409   |   108.6322   |
|   2.27   |   0.72   |   -45.5783   |   109.5825   |
|   2.27   |   0.73   |   -45.2170   |   110.5365   |
|   2.27   |   0.74   |   -44.8572   |   111.4940   |
|   2.27   |   0.75   |   -44.4986   |   112.4551   |
|   2.27   |   0.76   |   -44.1415   |   113.4199   |
|   2.27   |   0.77   |   -43.7856   |   114.3882   |
|   2.27   |   0.78   |   -43.4312   |   115.3601   |
|   2.27   |   0.79   |   -43.0781   |   116.3357   |
|   2.27   |   0.80   |   -42.7264   |   117.3148   |
|   2.27   |   0.81   |   -42.3760   |   118.2975   |
|   2.27   |   0.82   |   -42.0270   |   119.2839   |
|   2.27   |   0.83   |   -41.6794   |   120.2738   |
|   2.27   |   0.84   |   -41.3331   |   121.2673   |
|   2.27   |   0.85   |   -40.9882   |   122.2645   |
|   2.27   |   0.86   |   -40.6447   |   123.2652   |
|   2.27   |   0.87   |   -40.3025   |   124.2695   |
|   2.27   |   0.88   |   -39.9617   |   125.2775   |
|   2.27   |   0.89   |   -39.6222   |   126.2890   |
|   2.27   |   0.90   |   -39.2841   |   127.3041   |
|   2.27   |   0.91   |   -38.9474   |   128.3229   |
|   2.27   |   0.92   |   -38.6120   |   129.3452   |
|   2.27   |   0.93   |   -38.2780   |   130.3712   |
|   2.27   |   0.94   |   -37.9453   |   131.4007   |
|   2.27   |   0.95   |   -37.6140   |   132.4338   |
|   2.27   |   0.96   |   -37.2841   |   133.4706   |
|   2.27   |   0.97   |   -36.9555   |   134.5109   |
|   2.27   |   0.98   |   -36.6283   |   135.5548   |
|   2.27   |   0.99   |   -36.3025   |   136.6024   |
|   2.27   |   1.00   |   -35.9780   |   137.6535   |
|   2.27   |   1.01   |   -35.6549   |   138.7082   |
|   2.27   |   1.02   |   -35.3331   |   139.7666   |
|   2.27   |   1.03   |   -35.0127   |   140.8285   |
|   2.27   |   1.04   |   -34.6937   |   141.8940   |
|   2.27   |   1.05   |   -34.3760   |   142.9632   |
|   2.27   |   1.06   |   -34.0597   |   144.0359   |
|   2.27   |   1.07   |   -33.7448   |   145.1122   |
|   2.27   |   1.08   |   -33.4312   |   146.1922   |
|   2.27   |   1.09   |   -33.1190   |   147.2757   |
|   2.27   |   1.10   |   -32.8081   |   148.3628   |
|   2.27   |   1.11   |   -32.4986   |   149.4536   |
|   2.27   |   1.12   |   -32.1905   |   150.5479   |
|   2.27   |   1.13   |   -31.8837   |   151.6459   |
|   2.27   |   1.14   |   -31.5783   |   152.7474   |
|   2.27   |   1.15   |   -31.2742   |   153.8525   |
|   2.27   |   1.16   |   -30.9715   |   154.9613   |
|   2.27   |   1.17   |   -30.6702   |   156.0736   |
|   2.27   |   1.18   |   -30.3702   |   157.1895   |
|   2.27   |   1.19   |   -30.0716   |   158.3091   |
|   2.27   |   1.20   |   -29.7744   |   159.4322   |
|   2.27   |   1.21   |   -29.4785   |   160.5589   |
|   2.27   |   1.22   |   -29.1840   |   161.6893   |
|   2.27   |   1.23   |   -28.8908   |   162.8232   |
|   2.27   |   1.24   |   -28.5991   |   163.9607   |
|   2.27   |   1.25   |   -28.3086   |   165.1019   |
|   2.27   |   1.26   |   -28.0196   |   166.2466   |
|   2.27   |   1.27   |   -27.7318   |   167.3949   |
|   2.27   |   1.28   |   -27.4455   |   168.5469   |
|   2.27   |   1.29   |   -27.1605   |   169.7024   |
|   2.27   |   1.30   |   -26.8769   |   170.8616   |
|   2.27   |   1.31   |   -26.5946   |   172.0243   |
|   2.27   |   1.32   |   -26.3137   |   173.1906   |
|   2.27   |   1.33   |   -26.0342   |   174.3606   |
|   2.27   |   1.34   |   -25.7560   |   175.5341   |
|   2.27   |   1.35   |   -25.4792   |   176.7112   |
|   2.27   |   1.36   |   -25.2038   |   177.8920   |
|   2.27   |   1.37   |   -24.9297   |   179.0763   |
|   2.27   |   1.38   |   -24.6570   |   180.2642   |
|   2.27   |   1.39   |   -24.3856   |   181.4558   |
|   2.27   |   1.40   |   -24.1156   |   182.6509   |
|   2.27   |   1.41   |   -23.8470   |   183.8496   |
|   2.27   |   1.42   |   -23.5797   |   185.0520   |
|   2.27   |   1.43   |   -23.3138   |   186.2579   |
|   2.27   |   1.44   |   -23.0492   |   187.4674   |
|   2.27   |   1.45   |   -22.7860   |   188.6806   |
|   2.27   |   1.46   |   -22.5242   |   189.8973   |
|   2.27   |   1.47   |   -22.2637   |   191.1176   |
|   2.27   |   1.48   |   -22.0046   |   192.3416   |
|   2.27   |   1.49   |   -21.7469   |   193.5691   |
|   2.27   |   1.50   |   -21.4905   |   194.8003   |
|   2.27   |   1.51   |   -21.2355   |   196.0350   |
|   2.27   |   1.52   |   -20.9818   |   197.2733   |
|   2.27   |   1.53   |   -20.7295   |   198.5153   |
|   2.27   |   1.54   |   -20.4786   |   199.7608   |
|   2.27   |   1.55   |   -20.2290   |   201.0099   |
|   2.27   |   1.56   |   -19.9808   |   202.2627   |
|   2.27   |   1.57   |   -19.7340   |   203.5190   |
|   2.27   |   1.58   |   -19.4885   |   204.7789   |
|   2.27   |   1.59   |   -19.2444   |   206.0425   |
|   2.27   |   1.60   |   -19.0016   |   207.3096   |
|   2.27   |   1.61   |   -18.7602   |   208.5803   |
|   2.27   |   1.62   |   -18.5202   |   209.8547   |
|   2.27   |   1.63   |   -18.2815   |   211.1326   |
|   2.27   |   1.64   |   -18.0442   |   212.4141   |
|   2.27   |   1.65   |   -17.8082   |   213.6993   |
|   2.27   |   1.66   |   -17.5736   |   214.9880   |
|   2.27   |   1.67   |   -17.3404   |   216.2803   |
|   2.27   |   1.68   |   -17.1085   |   217.5763   |
|   2.27   |   1.69   |   -16.8780   |   218.8758   |
|   2.27   |   1.70   |   -16.6489   |   220.1789   |
|   2.27   |   1.71   |   -16.4211   |   221.4857   |
|   2.27   |   1.72   |   -16.1947   |   222.7960   |
|   2.27   |   1.73   |   -15.9696   |   224.1100   |
|   2.27   |   1.74   |   -15.7460   |   225.4275   |
|   2.27   |   1.75   |   -15.5236   |   226.7486   |
|   2.27   |   1.76   |   -15.3027   |   228.0734   |
|   2.27   |   1.77   |   -15.0830   |   229.4017   |
|   2.27   |   1.78   |   -14.8648   |   230.7336   |
|   2.27   |   1.79   |   -14.6479   |   232.0692   |
|   2.27   |   1.80   |   -14.4324   |   233.4083   |
|   2.27   |   1.81   |   -14.2182   |   234.7510   |
|   2.27   |   1.82   |   -14.0054   |   236.0974   |
|   2.27   |   1.83   |   -13.7940   |   237.4473   |
|   2.27   |   1.84   |   -13.5839   |   238.8008   |
|   2.27   |   1.85   |   -13.3752   |   240.1580   |
|   2.27   |   1.86   |   -13.1679   |   241.5187   |
|   2.27   |   1.87   |   -12.9619   |   242.8830   |
|   2.27   |   1.88   |   -12.7573   |   244.2510   |
|   2.27   |   1.89   |   -12.5540   |   245.6225   |
|   2.27   |   1.90   |   -12.3521   |   246.9977   |
|   2.27   |   1.91   |   -12.1516   |   248.3764   |
|   2.27   |   1.92   |   -11.9524   |   249.7587   |
|   2.27   |   1.93   |   -11.7546   |   251.1447   |
|   2.27   |   1.94   |   -11.5581   |   252.5342   |
|   2.27   |   1.95   |   -11.3630   |   253.9273   |
|   2.27   |   1.96   |   -11.1693   |   255.3241   |
|   2.27   |   1.97   |   -10.9769   |   256.7244   |
|   2.27   |   1.98   |   -10.7859   |   258.1283   |
|   2.27   |   1.99   |   -10.5963   |   259.5359   |
|   2.27   |   2.00   |   -10.4080   |   260.9470   |
+----------+----------+--------------+--------------+
|   2.28   |   0.00   |   -76.0080   |   50.0400    |
|   2.28   |   0.01   |   -75.5487   |   50.7416    |
|   2.28   |   0.02   |   -75.0907   |   51.4467    |
|   2.28   |   0.03   |   -74.6342   |   52.1555    |
|   2.28   |   0.04   |   -74.1789   |   52.8678    |
|   2.28   |   0.05   |   -73.7251   |   53.5838    |
|   2.28   |   0.06   |   -73.2726   |   54.3034    |
|   2.28   |   0.07   |   -72.8215   |   55.0265    |
|   2.28   |   0.08   |   -72.3718   |   55.7533    |
|   2.28   |   0.09   |   -71.9234   |   56.4836    |
|   2.28   |   0.10   |   -71.4764   |   57.2176    |
|   2.28   |   0.11   |   -71.0308   |   57.9552    |
|   2.28   |   0.12   |   -70.5865   |   58.6963    |
|   2.28   |   0.13   |   -70.1436   |   59.4411    |
|   2.28   |   0.14   |   -69.7021   |   60.1894    |
|   2.28   |   0.15   |   -69.2619   |   60.9414    |
|   2.28   |   0.16   |   -68.8231   |   61.6970    |
|   2.28   |   0.17   |   -68.3857   |   62.4561    |
|   2.28   |   0.18   |   -67.9496   |   63.2189    |
|   2.28   |   0.19   |   -67.5149   |   63.9852    |
|   2.28   |   0.20   |   -67.0816   |   64.7552    |
|   2.28   |   0.21   |   -66.6496   |   65.5288    |
|   2.28   |   0.22   |   -66.2191   |   66.3059    |
|   2.28   |   0.23   |   -65.7898   |   67.0867    |
|   2.28   |   0.24   |   -65.3620   |   67.8710    |
|   2.28   |   0.25   |   -64.9355   |   68.6590    |
|   2.28   |   0.26   |   -64.5104   |   69.4506    |
|   2.28   |   0.27   |   -64.0866   |   70.2457    |
|   2.28   |   0.28   |   -63.6643   |   71.0445    |
|   2.28   |   0.29   |   -63.2432   |   71.8468    |
|   2.28   |   0.30   |   -62.8236   |   72.6528    |
|   2.28   |   0.31   |   -62.4053   |   73.4624    |
|   2.28   |   0.32   |   -61.9884   |   74.2755    |
|   2.28   |   0.33   |   -61.5729   |   75.0923    |
|   2.28   |   0.34   |   -61.1587   |   75.9126    |
|   2.28   |   0.35   |   -60.7459   |   76.7366    |
|   2.28   |   0.36   |   -60.3345   |   77.5642    |
|   2.28   |   0.37   |   -59.9244   |   78.3953    |
|   2.28   |   0.38   |   -59.5157   |   79.2301    |
|   2.28   |   0.39   |   -59.1084   |   80.0684    |
|   2.28   |   0.40   |   -58.7024   |   80.9104    |
|   2.28   |   0.41   |   -58.2978   |   81.7560    |
|   2.28   |   0.42   |   -57.8946   |   82.6051    |
|   2.28   |   0.43   |   -57.4927   |   83.4579    |
|   2.28   |   0.44   |   -57.0922   |   84.3142    |
|   2.28   |   0.45   |   -56.6931   |   85.1742    |
|   2.28   |   0.46   |   -56.2953   |   86.0378    |
|   2.28   |   0.47   |   -55.8990   |   86.9049    |
|   2.28   |   0.48   |   -55.5039   |   87.7757    |
|   2.28   |   0.49   |   -55.1103   |   88.6500    |
|   2.28   |   0.50   |   -54.7180   |   89.5280    |
|   2.28   |   0.51   |   -54.3271   |   90.4096    |
|   2.28   |   0.52   |   -53.9375   |   91.2947    |
|   2.28   |   0.53   |   -53.5494   |   92.1835    |
|   2.28   |   0.54   |   -53.1625   |   93.0758    |
|   2.28   |   0.55   |   -52.7771   |   93.9718    |
|   2.28   |   0.56   |   -52.3930   |   94.8714    |
|   2.28   |   0.57   |   -52.0103   |   95.7745    |
|   2.28   |   0.58   |   -51.6290   |   96.6813    |
|   2.28   |   0.59   |   -51.2490   |   97.5916    |
|   2.28   |   0.60   |   -50.8704   |   98.5056    |
|   2.28   |   0.61   |   -50.4932   |   99.4232    |
|   2.28   |   0.62   |   -50.1173   |   100.3443   |
|   2.28   |   0.63   |   -49.7428   |   101.2691   |
